Date,State of charge
2012-12-20 13:16:00,45
2012-12-20 22:42:00,45
2012-12-20 22:45:00,42
2012-12-21 08:06:00,42
2012-12-21 08:09:00,39
2012-12-21 08:19:00,39
2012-12-21 08:22:00,38
2012-12-21 08:29:00,38
2012-12-21 08:31:00,36
2012-12-21 08:34:00,36
2012-12-21 08:36:00,34
2012-12-21 08:48:00,34
2012-12-21 08:52:00,31
2012-12-21 08:54:00,31
2012-12-21 13:49:00,100
2012-12-21 14:47:00,100
2012-12-21 14:50:00,97
2012-12-21 15:04:00,97
2012-12-21 15:06:00,95
2012-12-21 15:22:00,95
2012-12-21 15:27:00,92
2012-12-21 15:57:00,92
2012-12-21 15:59:00,90
2012-12-21 16:11:00,90
2012-12-21 16:29:00,73
2012-12-21 17:35:00,73
2012-12-21 17:55:00,52
2012-12-22 11:26:00,52
2012-12-22 11:27:00,51
2012-12-22 11:39:00,51
2012-12-22 11:40:00,51
2012-12-22 11:40:00,51
2012-12-22 11:42:00,50
2012-12-22 11:47:00,49
2012-12-22 11:50:00,46
2012-12-22 11:52:00,45
2012-12-22 11:59:00,41
2012-12-23 10:53:00,41
2012-12-23 10:58:00,39
2012-12-23 12:30:00,39
2012-12-23 12:35:00,37
2012-12-23 12:52:00,37
2012-12-23 12:59:00,34
2012-12-25 14:34:00,34
2012-12-25 14:34:00,34
2012-12-25 14:45:00,34
2012-12-25 14:45:00,34
2012-12-27 11:44:00,100
2012-12-27 11:48:00,98
2012-12-27 12:18:00,98
2012-12-27 12:21:00,97
2012-12-27 22:01:00,34
2012-12-28 02:55:00,100
2012-12-28 11:54:00,97
2012-12-28 12:12:00,77
2012-12-28 13:20:00,77
2012-12-28 13:40:00,56
2012-12-28 13:45:00,56
2012-12-28 13:51:00,52
2012-12-31 10:50:00,52
2012-12-31 10:52:00,50
2012-12-31 11:00:00,50
2012-12-31 11:02:00,49
2012-12-31 17:15:00,49
2012-12-31 17:16:00,48
2013-01-01 16:21:00,48
2013-01-01 16:23:00,47
2013-01-01 16:23:00,47
2013-01-01 20:29:00,100
2013-01-02 08:18:00,95
2013-01-02 08:44:00,68
2013-01-02 12:17:00,68
2013-01-02 12:29:00,61
2013-01-02 12:35:00,61
2013-01-02 12:39:00,58
2013-01-02 16:04:00,58
2013-01-02 16:38:00,37
2013-01-02 16:43:00,37
2013-01-02 16:46:00,36
2013-01-02 16:46:00,36
2013-01-02 21:22:00,100
2013-01-03 10:18:00,100
2013-01-03 10:44:00,81
2013-01-03 17:12:00,81
2013-01-03 17:40:00,53
2013-01-03 17:50:00,53
2013-01-03 17:55:00,49
2013-01-03 17:55:00,49
2013-01-03 18:14:00,55
2013-01-03 18:15:00,55
2013-01-03 18:18:00,52
2013-01-03 18:28:00,52
2013-01-03 18:33:00,49
2013-01-03 18:33:00,49
2013-01-03 22:19:00,100
2013-01-04 07:01:00,100
2013-01-04 07:03:00,98
2013-01-04 20:21:00,98
2013-01-04 20:23:00,96
2013-01-05 13:46:00,96
2013-01-05 14:40:00,29
2013-01-05 14:59:00,30
2013-01-05 17:16:00,53
2013-01-06 07:05:00,53
2013-01-06 09:13:00,76
2013-01-06 09:16:00,75
2013-01-06 10:05:00,15
2013-01-06 10:07:00,15
2013-01-06 10:08:00,15
2013-01-06 10:09:00,15
2013-01-06 10:09:00,15
2013-01-06 10:09:00,15
2013-01-06 10:14:00,16
2013-01-06 10:15:00,16
2013-01-06 10:15:00,16
2013-01-06 10:15:00,16
2013-01-06 10:51:00,23
2013-01-06 10:52:00,23
2013-01-06 11:01:00,14
2013-01-06 11:01:00,14
2013-01-06 15:20:00,87
2013-01-06 15:25:00,87
2013-01-06 15:28:00,84
2013-01-06 15:54:00,84
2013-01-06 15:58:00,81
2013-01-06 15:59:00,81
2013-01-06 18:09:00,100
2013-01-07 16:06:00,100
2013-01-07 16:34:00,79
2013-01-07 18:19:00,79
2013-01-07 18:51:00,47
2013-01-07 18:51:00,47
2013-01-07 22:41:00,100
2013-01-08 08:09:00,100
2013-01-08 08:13:00,97
2013-01-08 08:20:00,97
2013-01-08 08:23:00,95
2013-01-08 08:38:00,95
2013-01-08 08:42:00,93
2013-01-08 16:13:00,92
2013-01-08 16:16:00,89
2013-01-08 16:27:00,89
2013-01-08 16:29:00,88
2013-01-08 16:47:00,88
2013-01-08 16:53:00,85
2013-01-08 19:53:00,85
2013-01-08 19:56:00,82
2013-01-08 21:38:00,82
2013-01-08 21:41:00,79
2013-01-10 08:08:00,79
2013-01-10 08:12:00,75
2013-01-10 08:18:00,75
2013-01-10 08:21:00,73
2013-01-10 09:46:00,73
2013-01-10 09:53:00,68
2013-01-10 10:04:00,68
2013-01-10 10:30:00,49
2013-01-11 05:24:00,49
2013-01-11 05:47:00,17
2013-01-11 05:47:00,17
2013-01-11 08:35:00,68
2013-01-11 08:35:00,68
2013-01-11 08:53:00,52
2013-01-11 12:05:00,52
2013-01-11 12:24:00,34
2013-01-11 12:25:00,34
2013-01-11 17:06:00,100
2013-01-12 10:38:00,100
2013-01-12 10:42:00,97
2013-01-12 10:50:00,97
2013-01-12 10:54:00,96
2013-01-13 10:58:00,96
2013-01-13 11:02:00,91
2013-01-13 12:14:00,91
2013-01-13 12:20:00,86
2013-01-13 18:17:00,86
2013-01-13 20:02:00,99
2013-01-15 15:27:00,97
2013-01-15 15:35:00,87
2013-01-15 16:11:00,87
2013-01-15 16:19:00,76
2013-01-15 16:26:00,76
2013-01-15 16:27:00,76
2013-01-15 16:37:00,76
2013-01-15 16:38:00,75
2013-01-15 16:43:00,75
2013-01-15 16:49:00,71
2013-01-16 08:03:00,64
2013-01-16 08:08:00,61
2013-01-16 08:18:00,61
2013-01-16 08:21:00,59
2013-01-16 08:35:00,59
2013-01-16 08:39:00,55
2013-01-16 15:22:00,55
2013-01-16 15:26:00,51
2013-01-16 15:35:00,51
2013-01-16 15:38:00,49
2013-01-16 15:43:00,49
2013-01-16 15:48:00,46
2013-01-16 16:43:00,46
2013-01-16 16:45:00,43
2013-01-16 16:53:00,43
2013-01-16 16:58:00,37
2013-01-16 16:58:00,37
2013-01-16 17:53:00,54
2013-01-16 17:54:00,54
2013-01-16 18:00:00,48
2013-01-16 19:13:00,48
2013-01-16 19:24:00,39
2013-01-16 19:24:00,39
2013-01-17 00:11:00,100
2013-01-17 08:05:00,90
2013-01-17 08:12:00,86
2013-01-17 08:22:00,85
2013-01-17 08:26:00,82
2013-01-17 08:27:00,82
2013-01-17 10:14:00,99
2013-01-17 15:23:00,99
2013-01-17 15:27:00,95
2013-01-17 15:33:00,95
2013-01-17 15:35:00,95
2013-01-17 15:43:00,95
2013-01-17 15:49:00,89
2013-01-17 15:52:00,89
2013-01-17 16:05:00,74
2013-01-17 17:28:00,74
2013-01-17 17:45:00,56
2013-01-17 17:45:00,56
2013-01-17 21:14:00,100
2013-01-18 06:58:00,85
2013-01-18 07:01:00,83
2013-01-18 07:03:00,83
2013-01-18 07:05:00,82
2013-01-18 07:12:00,82
2013-01-18 07:15:00,80
2013-01-18 18:47:00,80
2013-01-18 18:51:00,76
2013-01-19 12:12:00,78
2013-01-19 12:13:00,78
2013-01-19 12:14:00,78
2013-01-19 12:14:00,78
2013-01-19 12:14:00,78
2013-01-19 12:20:00,79
2013-01-19 12:22:00,78
2013-01-19 12:28:00,73
2013-01-19 12:59:00,73
2013-01-19 13:03:00,68
2013-01-19 13:08:00,68
2013-01-19 13:13:00,64
2013-01-19 13:17:00,64
2013-01-19 13:22:00,60
2013-01-21 06:09:00,60
2013-01-21 06:10:00,60
2013-01-21 06:10:00,60
2013-01-21 07:21:00,77
2013-01-21 07:36:00,74
2013-01-21 08:05:00,50
2013-01-21 11:20:00,45
2013-01-21 11:25:00,40
2013-01-21 11:25:00,40
2013-01-21 11:47:00,16
2013-01-21 11:48:00,16
2013-01-21 12:37:00,31
2013-01-21 12:38:00,31
2013-01-21 12:41:00,29
2013-01-21 13:01:00,29
2013-01-21 13:03:00,27
2013-01-21 13:27:00,27
2013-01-21 13:30:00,25
2013-01-21 13:31:00,25
2013-01-21 14:44:00,47
2013-01-21 14:45:00,47
2013-01-21 14:50:00,44
2013-01-21 15:03:00,44
2013-01-21 15:07:00,42
2013-01-21 15:24:00,42
2013-01-21 15:29:00,37
2013-01-21 15:29:00,37
2013-01-21 20:03:00,100
2013-01-22 08:46:00,100
2013-01-22 08:47:00,99
2013-01-23 22:29:00,99
2013-01-23 22:30:00,99
2013-01-24 07:57:00,86
2013-01-24 08:01:00,84
2013-01-24 08:08:00,84
2013-01-24 08:11:00,83
2013-01-24 08:22:00,83
2013-01-24 08:28:00,79
2013-01-24 08:29:00,79
2013-01-24 09:04:00,91
2013-01-24 09:05:00,91
2013-01-24 09:42:00,58
2013-01-24 13:32:00,58
2013-01-24 14:10:00,24
2013-01-24 14:10:00,24
2013-01-24 14:57:00,38
2013-01-24 14:58:00,38
2013-01-24 15:01:00,36
2013-01-24 15:33:00,35
2013-01-24 15:36:00,34
2013-01-24 15:47:00,34
2013-01-24 15:51:00,30
2013-01-24 15:53:00,30
2013-01-24 20:53:00,100
2013-01-25 14:32:00,100
2013-01-25 14:35:00,96
2013-01-25 15:03:00,96
2013-01-25 15:06:00,94
2013-01-25 15:20:00,94
2013-01-25 15:25:00,91
2013-01-25 15:54:00,91
2013-01-25 16:00:00,87
2013-01-28 15:31:00,87
2013-01-28 15:35:00,83
2013-01-28 15:44:00,83
2013-01-28 15:45:00,82
2013-01-28 15:51:00,82
2013-01-28 15:59:00,78
2013-01-28 16:03:00,78
2013-01-28 16:07:00,75
2013-01-28 16:55:00,75
2013-01-28 17:00:00,72
2013-01-28 17:00:00,72
2013-01-28 19:40:00,98
2013-01-29 08:07:00,98
2013-01-29 08:18:00,90
2013-01-29 08:22:00,90
2013-01-29 08:25:00,89
2013-01-29 08:39:00,89
2013-01-29 09:04:00,67
2013-01-29 14:11:00,67
2013-01-29 14:35:00,48
2013-01-29 14:53:00,48
2013-01-29 14:57:00,46
2013-01-29 15:35:00,46
2013-01-29 15:38:00,43
2013-01-29 15:57:00,43
2013-01-29 15:58:00,42
2013-01-29 16:12:00,42
2013-01-29 16:16:00,40
2013-01-29 16:18:00,40
2013-01-29 20:38:00,100
2013-01-30 10:00:00,100
2013-01-30 10:24:00,73
2013-01-30 14:18:00,73
2013-01-30 14:42:00,50
2013-01-30 14:55:00,49
2013-01-30 14:57:00,48
2013-01-30 15:26:00,48
2013-01-30 15:29:00,46
2013-01-30 15:35:00,46
2013-01-30 15:40:00,44
2013-01-30 18:40:00,44
2013-01-30 18:45:00,39
2013-01-30 19:06:00,39
2013-01-30 19:15:00,32
2013-01-30 19:16:00,32
2013-01-31 00:02:00,100
2013-02-01 16:04:00,98
2013-02-01 16:08:00,94
2013-02-01 16:09:00,94
2013-02-01 16:25:00,75
2013-02-01 17:30:00,75
2013-02-01 17:46:00,56
2013-02-01 17:46:00,56
2013-02-01 20:08:00,98
2013-02-02 09:52:00,90
2013-02-02 09:56:00,87
2013-02-02 09:59:00,87
2013-02-02 10:03:00,85
2013-02-02 11:20:00,85
2013-02-02 11:28:00,79
2013-02-04 09:37:00,100
2013-02-04 10:00:00,67
2013-02-04 16:33:00,67
2013-02-04 16:58:00,38
2013-02-04 17:22:00,38
2013-02-04 17:26:00,35
2013-02-04 17:26:00,35
2013-02-04 22:01:00,100
2013-02-04 23:27:00,79
2013-02-05 01:45:00,100
2013-02-05 08:06:00,95
2013-02-05 08:11:00,93
2013-02-05 08:20:00,93
2013-02-05 08:45:00,66
2013-02-05 11:36:00,66
2013-02-05 12:01:00,40
2013-02-05 12:24:00,40
2013-02-05 12:27:00,37
2013-02-05 12:28:00,37
2013-02-05 13:22:00,54
2013-02-05 13:24:00,54
2013-02-05 13:27:00,50
2013-02-05 13:48:00,50
2013-02-05 13:53:00,45
2013-02-05 15:53:00,45
2013-02-05 15:57:00,42
2013-02-05 16:09:00,42
2013-02-05 16:25:00,29
2013-02-05 16:26:00,29
2013-02-05 21:14:00,100
2013-02-06 07:27:00,91
2013-02-06 07:36:00,85
2013-02-06 07:44:00,85
2013-02-06 07:48:00,83
2013-02-06 15:27:00,83
2013-02-06 15:29:00,81
2013-02-07 14:25:00,80
2013-02-07 14:27:00,77
2013-02-07 14:38:00,77
2013-02-07 14:40:00,75
2013-02-07 14:44:00,75
2013-02-07 14:45:00,75
2013-02-07 14:53:00,75
2013-02-07 14:59:00,71
2013-02-07 14:59:00,71
2013-02-07 17:44:00,100
2013-02-08 08:05:00,95
2013-02-08 08:08:00,92
2013-02-08 08:19:00,92
2013-02-08 08:21:00,91
2013-02-08 08:27:00,91
2013-02-08 08:51:00,64
2013-02-08 13:54:00,64
2013-02-08 14:09:00,47
2013-02-08 14:25:00,47
2013-02-08 14:35:00,37
2013-02-08 14:42:00,37
2013-02-08 14:46:00,35
2013-02-08 14:51:00,35
2013-02-08 14:52:00,35
2013-02-08 15:05:00,35
2013-02-08 15:11:00,32
2013-02-08 16:07:00,32
2013-02-08 16:09:00,31
2013-02-08 16:11:00,31
2013-02-08 17:18:00,51
2013-02-08 17:19:00,51
2013-02-08 17:31:00,34
2013-02-08 22:14:00,28
2013-02-08 22:28:00,17
2013-02-10 11:26:00,17
2013-02-10 11:26:00,17
2013-02-10 11:28:00,17
2013-02-10 11:42:00,21
2013-02-10 11:43:00,21
2013-02-10 11:44:00,19
2013-02-10 11:51:00,19
2013-02-10 11:53:00,18
2013-02-12 09:57:00,18
2013-02-12 10:05:00,20
2013-02-12 10:05:00,20
2013-02-12 10:08:00,16
2013-02-12 10:18:00,16
2013-02-12 10:21:00,13
2013-02-12 10:22:00,13
2013-02-12 16:39:00,100
2013-02-14 22:34:00,98
2013-02-14 22:58:00,100
2013-02-15 06:46:00,98
2013-02-15 07:35:00,32
2013-02-15 07:35:00,32
2013-02-15 12:32:00,100
2013-02-15 14:48:00,99
2013-02-15 15:38:00,41
2013-02-16 09:46:00,41
2013-02-16 14:17:00,100
2013-02-18 07:21:00,98
2013-02-18 07:42:00,100
2013-02-18 08:03:00,100
2013-02-18 08:07:00,97
2013-02-18 08:13:00,97
2013-02-18 08:16:00,95
2013-02-18 08:26:00,95
2013-02-18 08:50:00,68
2013-02-18 12:32:00,68
2013-02-18 13:01:00,39
2013-02-18 13:16:00,39
2013-02-18 13:20:00,36
2013-02-18 15:46:00,36
2013-02-18 15:48:00,33
2013-02-18 16:00:00,33
2013-02-18 16:04:00,29
2013-02-21 08:57:00,29
2013-02-21 10:41:00,60
2013-02-21 10:41:00,60
2013-02-21 11:18:00,34
2013-02-21 13:29:00,34
2013-02-21 13:51:00,34
2013-02-21 14:44:00,34
2013-02-21 15:17:00,12
2013-02-22 06:49:00,90
2013-02-22 07:04:00,94
2013-02-22 07:06:00,94
2013-02-22 07:09:00,93
2013-02-22 07:11:00,93
2013-02-22 07:13:00,93
2013-02-22 07:18:00,93
2013-02-22 08:04:00,63
2013-02-22 18:45:00,63
2013-02-22 19:21:00,24
2013-02-22 19:22:00,24
2013-02-22 22:39:00,12
2013-02-23 00:35:00,100
2013-02-23 04:37:00,100
2013-02-23 07:44:00,99
2013-02-23 07:44:00,99
2013-02-23 20:48:00,99
2013-02-23 20:50:00,97
2013-02-23 21:15:00,97
2013-02-23 21:18:00,94
2013-02-24 12:52:00,94
2013-02-24 12:55:00,91
2013-02-24 13:09:00,91
2013-02-24 13:13:00,88
2013-02-24 13:13:00,88
2013-02-24 14:32:00,99
2013-02-27 15:15:00,99
2013-02-27 15:19:00,93
2013-02-27 16:12:00,93
2013-02-27 16:21:00,88
2013-02-27 17:14:00,88
2013-02-27 17:19:00,83
2013-02-27 17:19:00,83
2013-02-27 18:56:00,99
2013-03-01 07:21:00,87
2013-03-01 07:56:00,96
2013-03-01 07:57:00,96
2013-03-01 08:02:00,92
2013-03-01 08:09:00,92
2013-03-01 08:33:00,73
2013-03-01 14:26:00,73
2013-03-01 14:48:00,47
2013-03-01 18:20:00,47
2013-03-01 19:52:00,72
2013-03-20 17:47:00,70
2013-03-20 18:17:00,20
2013-03-20 18:17:00,20
2013-03-21 00:00:00,100
2013-03-21 08:56:00,100
2013-03-21 08:58:00,98
2013-03-21 09:02:00,98
2013-03-21 09:12:00,84
2013-03-21 11:27:00,84
2013-03-21 11:39:00,67
2013-03-21 11:40:00,67
2013-03-21 11:44:00,64
2013-03-21 11:47:00,64
2013-03-21 11:51:00,60
2013-03-21 11:52:00,60
2013-03-21 15:04:00,100
2013-03-21 15:24:00,100
2013-03-21 15:30:00,94
2013-03-22 08:00:00,92
2013-03-22 08:02:00,90
2013-03-22 15:52:00,90
2013-03-22 15:55:00,88
2013-03-22 16:03:00,88
2013-03-22 16:07:00,85
2013-03-22 16:12:00,84
2013-03-22 16:12:00,85
2013-03-22 16:17:00,84
2013-03-22 16:29:00,70
2013-03-22 17:28:00,70
2013-03-22 17:43:00,54
2013-03-22 17:49:00,54
2013-03-22 21:31:00,100
2013-03-26 08:31:00,99
2013-03-26 09:06:00,63
2013-03-26 11:46:00,63
2013-03-26 12:29:00,28
2013-03-26 12:30:00,28
2013-03-26 17:38:00,99
2013-03-26 21:13:00,98
2013-03-26 21:34:00,100
2013-03-28 08:42:00,99
2013-03-28 08:47:00,94
2013-03-28 09:19:00,94
2013-03-28 09:24:00,90
